<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025-12-10	14:00:00	4197.45	4201.91	4197.24	4201.19	7119	0	0
2025-12-10	14:15:00	4201.15	4202.3	4197.32	4197.6	5496	0	0
2025-12-10	14:30:00	4197.6	4199.21	4196.74	4198.38	4585	0	0
2025-12-10	14:45:00	4198.35	4198.36	4195.43	4196.51	6090	0	0
2025-12-10	15:00:00	4196.5	4200.37	4193.73	4196.06	9583	0	0
2025-12-10	15:15:00	4196.06	4199.91	4193.09	4198.05	9281	0	0
2025-12-10	15:30:00	4198.05	4202.66	4196.16	4202.63	9021	0	0
2025-12-10	15:45:00	4202.63	4205.23	4200.28	4200.7	8454	0	0
2025-12-10	16:00:00	4200.7	4207.01	4199.09	4205.24	8142	0	0
2025-12-10	16:15:00	4205.24	4206.24	4194.94	4196.65	9663	0	0
2025-12-10	16:30:00	4196.65	4199.81	4191.5	4197.75	14526	0	0
2025-12-10	16:45:00	4197.75	4202.14	4192.13	4192.58	11735	0	0
2025-12-10	17:00:00	4192.58	4201.26	4192.18	4194.7	10888	0	0
2025-12-10	17:15:00	4194.66	4197.28	4188.92	4196.68	12021	0	0
2025-12-10	17:30:00	4196.69	4199.43	4193.31	4194.0	8533	0	0
2025-12-10	17:45:00	4194.0	4194.8	4190.36	4193.67	9329	0	0
2025-12-10	18:00:00	4193.67	4195.61	4192.82	4194.25	7307	0	0
2025-12-10	18:15:00	4194.23	4201.13	4193.63	4200.69	8517	0	0
2025-12-10	18:30:00	4200.68	4203.09	4199.16	4202.51	7346	0	0
2025-12-10	18:45:00	4202.51	4205.19	4201.67	4204.82	6609	0	0
2025-12-10	19:00:00	4204.81	4204.93	4199.09	4200.11	4942	0	0
2025-12-10	19:15:00	4200.1	4203.54	4199.96	4200.59	6615	0	0
2025-12-10	19:30:00	4200.58	4201.66	4198.5	4199.19	6436	0	0
2025-12-10	19:45:00	4199.19	4201.78	4196.93	4199.76	5880	0	0
2025-12-10	20:00:00	4199.77	4200.75	4198.85	4199.16	5683	0	0
2025-12-10	20:15:00	4199.16	4199.64	4193.48	4196.54	6581	0	0
2025-12-10	20:30:00	4196.54	4196.92	4192.06	4194.18	6850	0	0
2025-12-10	20:45:00	4194.18	4196.62	4193.21	4194.52	5673	0	0
2025-12-10	21:00:00	4194.52	4219.75	4192.18	4212.29	19719	0	0
2025-12-10	21:15:00	4212.29	4216.88	4195.12	4198.81	15568	0	0
2025-12-10	21:30:00	4198.81	4214.72	4182.08	4187.44	21604	0	0
2025-12-10	21:45:00	4187.43	4217.44	4186.95	4216.58	16762	0	0
2025-12-10	22:00:00	4216.58	4235.83	4211.21	4235.17	16979	0	0
2025-12-10	22:15:00	4235.17	4238.68	4226.7	4232.7	15235	0	0
2025-12-10	22:30:00	4232.75	4235.34	4229.78	4232.64	10790	0	0
2025-12-10	22:45:00	4232.64	4237.35	4229.73	4229.78	10074	0	0
2025-12-10	23:00:00	4229.66	4232.45	4221.2	4228.09	4979	0	0
2025-12-10	23:15:00	4228.09	4229.42	4223.37	4226.18	3561	0	0
2025-12-10	23:30:00	4226.18	4229.28	4225.81	4228.1	2901	0	0
2025-12-10	23:45:00	4228.1	4229.34	4226.84	4227.99	2021	0	0
2025-12-11	01:00:00	4227.08	4231.19	4224.83	4225.16	1101	0	5
2025-12-11	01:15:00	4225.21	4227.11	4223.97	4225.74	935	0	9
2025-12-11	01:30:00	4225.48	4229.56	4225.48	4228.23	976	0	16
2025-12-11	01:45:00	4228.16	4234.09	4228.16	4232.39	1105	0	6
2025-12-11	02:00:00	4232.47	4243.79	4231.3	4242.98	3483	0	0
2025-12-11	02:15:00	4242.98	4245.2	4240.11	4241.26	5768	0	0
2025-12-11	02:30:00	4241.26	4243.44	4240.64	4242.31	5645	0	0
2025-12-11	02:45:00	4242.31	4242.95	4234.89	4237.18	7257	0	0
2025-12-11	03:00:00	4237.18	4247.63	4236.35	4240.29	12453	0	0
2025-12-11	03:15:00	4240.29	4242.02	4235.21	4236.2	8388	0	0
2025-12-11	03:30:00	4236.2	4238.66	4233.0	4238.06	8756	0	0
2025-12-11	03:45:00	4238.08	4240.33	4237.37	4238.43	9123	0	0
2025-12-11	04:00:00	4238.35	4240.83	4231.14	4233.83	7356	0	0
2025-12-11	04:15:00	4233.83	4234.3	4229.63	4229.92	6281	0	0
2025-12-11	04:30:00	4229.92	4230.49	4220.69	4227.34	10281	0	0
2025-12-11	04:45:00	4227.34	4228.33	4222.12	4222.5	8771	0	0
2025-12-11	05:00:00	4222.5	4224.95	4209.43	4212.36	10803	0	0
2025-12-11	05:15:00	4212.36	4216.04	4209.46	4213.01	9989	0	0
2025-12-11	05:30:00	4213.01	4216.86	4212.12	4216.77	6920	0	0
2025-12-11	05:45:00	4216.77	4218.55	4215.26	4216.89	5512	0	0
2025-12-11	06:00:00	4216.87	4218.35	4214.08	4217.26	4873	0	0
2025-12-11	06:15:00	4217.26	4217.61	4210.89	4212.96	5427	0	0
2025-12-11	06:30:00	4212.96	4216.16	4211.56	4211.9	5607	0	0
2025-12-11	06:45:00	4211.89	4214.68	4208.59	4213.62	5882	0	0
2025-12-11	07:00:00	4213.61	4216.46	4211.7	4212.41	5183	0	0
2025-12-11	07:15:00	4212.36	4213.35	4209.96	4212.3	4401	0	0
2025-12-11	07:30:00	4212.31	4212.96	4206.94	4210.33	7937	0	0
2025-12-11	07:45:00	4210.34	4210.97	4206.17	4207.55	7307	0	0
2025-12-11	08:00:00	4207.55	4212.48	4204.34	4211.06	6906	0	0
2025-12-11	08:15:00	4211.06	4214.65	4207.73	4213.85	7009	0	0
2025-12-11	08:30:00	4213.85	4215.44	4212.42	4214.12	7366	0	0
2025-12-11	08:45:00	4213.99	4215.36	4211.13	4214.42	6760	0	0
2025-12-11	09:00:00	4214.43	4214.48	4210.7	4212.51	5567	0	0
2025-12-11	09:15:00	4212.51	4214.97	4211.67	4213.27	4789	0	0
2025-12-11	09:30:00	4213.27	4218.03	4211.53	4217.73	5285	0	0
2025-12-11	09:45:00	4217.73	4218.56	4214.86	4216.09	5307	0	0
2025-12-11	10:00:00	4216.09	4217.8	4212.82	4215.24	5444	0	0
2025-12-11	10:15:00	4215.26	4217.03	4213.56	4214.25	5958	0	0
2025-12-11	10:30:00	4214.25	4219.61	4213.78	4217.44	5040	0	0
2025-12-11	10:45:00	4217.44	4218.85	4215.45	4216.65	5863	0	0
2025-12-11	11:00:00	4216.64	4218.1	4210.51	4212.1	7476	0	0
2025-12-11	11:15:00	4212.11	4216.32	4211.28	4214.25	5758	0	0
2025-12-11	11:30:00	4214.25	4218.0	4213.84	4217.71	5121	0	0
2025-12-11	11:45:00	4217.7	4221.58	4217.19	4218.49	5556	0	0
2025-12-11	12:00:00	4218.5	4225.92	4218.5	4220.63	6798	0	0
2025-12-11	12:15:00	4220.63	4221.72	4216.32	4217.32	7155	0	0
2025-12-11	12:30:00	4217.36	4217.81	4211.9	4215.32	5955	0	0
2025-12-11	12:45:00	4215.26	4219.08	4214.86	4216.95	5198	0	0
2025-12-11	13:00:00	4216.95	4219.09	4214.2	4215.34	4603	0	0
2025-12-11	13:15:00	4215.34	4216.54	4214.35	4214.87	3203	0	0
2025-12-11	13:30:00	4214.85	4215.21	4211.42	4214.76	4247	0	0
2025-12-11	13:45:00	4214.75	4215.39	4209.72	4211.28	4451	0	0
2025-12-11	14:00:00	4211.28	4214.46	4208.87	4212.36	5256	0	0
2025-12-11	14:15:00	4212.36	4218.29	4212.22	4218.06	5324	0	0
2025-12-11	14:30:00	4218.01	4220.36	4217.67	4219.14	4573	0	0
2025-12-11	14:45:00	4219.14	4220.47	4216.88	4220.4	5034	0	0
2025-12-11	15:00:00	4220.41	4222.38	4210.15	4211.87	9320	0	0
2025-12-11	15:15:00	4211.9	4214.01	4205.37	4213.08	8971	0	0
2025-12-11	15:30:00	4213.08	4220.99	4209.46	4219.69	9280	0	0
2025-12-11	15:45:00	4219.69	4223.37	4218.15	4220.97	9669	0	0
2025-12-11	16:00:00	4220.97	4229.72	4218.02	4227.2	9618	0	0
2025-12-11	16:15:00	4227.19	4232.05	4223.43	4231.07	8523	0	0
2025-12-11	16:30:00	4231.17	4243.89	4230.31	4243.84	15226	0	0
2025-12-11	16:45:00	4243.84	4244.46	4229.11	4230.17	15544	0	0
2025-12-11	17:00:00	4230.17	4240.27	4226.17	4237.75	13461	0	4
2025-12-11	17:15:00	4237.75	4244.31	4237.14	4239.03	11571	0	4
2025-12-11	17:30:00	4239.02	4256.37	4238.51	4254.74	9305	0	4
2025-12-11	17:45:00	4254.72	4261.48	4250.28	4255.9	9768	0	4
2025-12-11	18:00:00	4255.97	4257.69	4250.19	4255.91	7879	0	4
2025-12-11	18:15:00	4255.91	4261.56	4254.7	4257.29	8083	0	4
2025-12-11	18:30:00	4257.29	4263.02	4255.44	4261.51	6683	0	4
2025-12-11	18:45:00	4261.51	4278.99	4261.34	4273.57	9838	0	4
2025-12-11	19:00:00	4273.59	4280.89	4272.19	4277.43	7612	0	4
2025-12-11	19:15:00	4277.43	4281.83	4274.75	4276.03	6061	0	4
2025-12-11	19:30:00	4276.06	4277.91	4272.21	4277.85	5985	0	4
2025-12-11	19:45:00	4277.85	4279.62	4273.98	4278.68	5965	0	4
2025-12-11	20:00:00	4278.68	4285.86	4277.1	4283.76	5003	0	4
2025-12-11	20:15:00	4283.76	4285.7	4280.19	4281.69	5575	0	4
2025-12-11	20:30:00	4281.67	4283.98	4277.2	4282.67	5784	0	4
2025-12-11	20:45:00	4282.67	4282.7	4266.7	4268.12	5186	0	4
2025-12-11	21:00:00	4268.22	4271.45	4263.16	4271.38	7203	0	4
2025-12-11	21:15:00	4271.34	4274.65	4269.17	4273.15	3925	0	4
2025-12-11	21:30:00	4273.13	4277.64	4272.51	4274.17	3857	0	4
2025-12-11	21:45:00	4274.17	4275.94	4271.43	4273.59	4083	0	4
2025-12-11	22:00:00	4273.59	4274.17	4264.22	4269.78	5322	0	4
2025-12-11	22:15:00	4269.8	4271.16	4265.42	4268.58	4437	0	4
2025-12-11	22:30:00	4268.66	4274.4	4268.17	4273.29	4528	0	4
2025-12-11	22:45:00	4273.29	4276.37	4271.16	4276.22	9554	0	4
2025-12-11	23:00:00	4276.26	4276.27	4272.51	4272.71	3305	0	4
2025-12-11	23:15:00	4272.66	4279.44	4272.41	4279.4	2384	0	4
2025-12-11	23:30:00	4279.31	4282.17	4276.72	4282.16	1960	0	4
2025-12-11	23:45:00	4282.16	4283.55	4278.74	4279.3	1578	0	4
2025-12-12	01:00:00	4281.53	4283.67	4281.4	4281.92	837	0	5
2025-12-12	01:15:00	4281.82	4282.54	4277.65	4280.06	735	0	5
2025-12-12	01:30:00	4280.05	4281.34	4272.19	4275.67	1105	0	5
2025-12-12	01:45:00	4275.6	4277.81	4273.68	4276.46	1010	0	5
2025-12-12	02:00:00	4276.44	4278.16	4273.72	4276.39	2414	0	4
2025-12-12	02:15:00	4276.39	4280.17	4275.6	4278.49	3173	0	4
2025-12-12	02:30:00	4278.49	4278.99	4273.88	4275.49	2955	0	4
2025-12-12	02:45:00	4275.5	4276.04	4268.86	4269.44	4654	0	4
2025-12-12	03:00:00	4269.44	4275.48	4266.15	4274.45	8298	0	4
2025-12-12	03:15:00	4274.49	4276.14	4264.67	4265.99	8069	0	4
2025-12-12	03:30:00	4265.99	4270.06	4265.07	4268.91	7097	0	4
2025-12-12	03:45:00	4268.9	4274.09	4267.94	4271.06	6448	0	4
2025-12-12	04:00:00	4271.06	4276.81	4270.44	4275.43	7327	0	4
2025-12-12	04:15:00	4275.43	4276.75	4272.19	4273.74	3563	0	4
2025-12-12	04:30:00	4273.74	4276.83	4273.24	4274.45	5491	0	4
2025-12-12	04:45:00	4274.44	4274.56	4269.43	4270.53	4597	0	4
2025-12-12	05:00:00	4270.53	4274.58	4269.86	4273.39	4785	0	4
2025-12-12	05:15:00	4273.39	4273.63	4268.71	4270.01	4085	0	4
2025-12-12	05:30:00	4270.01	4272.59	4269.12	4271.95	4191	0	4
2025-12-12	05:45:00	4271.94	4272.94	4270.52	4270.57	2115	0	4
2025-12-12	06:00:00	4270.57	4270.99	4268.16	4269.02	2323	0	4
2025-12-12	06:15:00	4269.02	4269.26	4266.78	4268.48	3302	0	4
2025-12-12	06:30:00	4268.48	4268.68	4266.3	4267.31	3593	0	4
2025-12-12	06:45:00	4267.31	4268.86	4266.33	4266.39	2564	0	4
2025-12-12	07:00:00	4266.41	4269.55	4266.07	4269.24	2665	0	4
2025-12-12	07:15:00	4269.24	4275.83	4268.71	4274.35	3749	0	4
2025-12-12	07:30:00	4274.37	4279.31	4274.28	4277.91	7362	0	4
2025-12-12	07:45:00	4277.91	4280.63	4276.33	4278.91	3721	0	4
2025-12-12	08:00:00	4278.91	4280.7	4276.66	4277.91	5449	0	4
2025-12-12	08:15:00	4277.93	4281.49	4276.94	4281.09	5302	0	4
2025-12-12	08:30:00	4281.09	4282.62	4279.35	4281.27	4767	0	4
2025-12-12	08:45:00	4281.29	4283.2	4281.29	4282.88	3438	0	4
2025-12-12	09:00:00	4282.82	4288.83	4281.42	4285.87	4334	0	4
2025-12-12	09:15:00	4285.87	4288.27	4284.57	4285.87	3694	0	4
2025-12-12	09:30:00	4285.87	4290.46	4284.22	4287.66	4472	0	4
2025-12-12	09:45:00	4287.65	4288.97	4285.39	4287.1	3716	0	4
2025-12-12	10:00:00	4287.1	4295.44	4287.04	4293.32	4808	0	4
2025-12-12	10:15:00	4293.31	4295.59	4291.15	4294.34	4849	0	4
2025-12-12	10:30:00	4294.35	4304.41	4294.25	4303.87	5452	0	4
2025-12-12	10:45:00	4303.87	4309.47	4301.51	4308.08	5114	0	4
2025-12-12	11:00:00	4308.11	4317.07	4306.95	4316.88	6104	0	4
2025-12-12	11:15:00	4316.88	4317.86	4312.56	4313.46	6047	0	4
2025-12-12	11:30:00	4313.46	4313.76	4307.37	4311.86	5533	0	4
2025-12-12	11:45:00	4311.86	4320.29	4311.3	4318.26	4782	0	4
2025-12-12	12:00:00	4318.26	4320.18	4314.74	4319.39	4037	0	4
2025-12-12	12:15:00	4319.39	4321.96	4316.8	4316.87	5529	0	4
2025-12-12	12:30:00	4316.85	4328.47	4316.48	4328.02	6200	0	4
2025-12-12	12:45:00	4328.0	4330.95	4325.39	4329.86	7251	0	4
2025-12-12	13:00:00	4329.9	4338.79	4326.99	4335.73	6405	0	4
2025-12-12	13:15:00	4335.73	4339.23	4332.02	4334.34	5118	0	4
2025-12-12	13:30:00	4334.34	4337.07	4330.13	4334.58	4381	0	4
2025-12-12	13:45:00	4334.58	4339.03	4334.47	4336.48	5374	0	4
2025-12-12	14:00:00	4336.48	4339.19	4331.76	4333.0	6235	0	4
2025-12-12	14:15:00	4333.0	4334.26	4330.28	4332.58	5870	0	4
2025-12-12	14:30:00	4332.58	4334.17	4327.8	4328.41	5417	0	4
2025-12-12	14:45:00	4328.41	4329.72	4324.84	4325.89	5050	0	4
2025-12-12	15:00:00	4325.86	4337.89	4321.44	4337.13	8461	0	4
2025-12-12	15:15:00	4337.13	4339.36	4334.23	4336.02	7340	0	4
2025-12-12	15:30:00	4336.02	4346.13	4336.01	4339.91	8229	0	4
2025-12-12	15:45:00	4339.91	4341.26	4332.33	4341.06	8714	0	4
2025-12-12	16:00:00	4341.06	4344.94	4338.57	4342.23	7098	0	4
2025-12-12	16:15:00	4342.23	4345.8	4338.72	4340.77	6712	0	4
2025-12-12	16:30:00	4340.77	4345.64	4330.93	4339.89	12479	0	4
2025-12-12	16:45:00	4339.91	4353.51	4336.75	4347.01	10443	0	4
2025-12-12	17:00:00	4347.01	4351.57	4341.08	4343.51	10501	0	4
2025-12-12	17:15:00	4343.51	4345.43	4298.58	4300.95	15280	0	4
2025-12-12	17:30:00	4300.95	4318.09	4295.35	4317.4	15255	0	4
2025-12-12	17:45:00	4317.4	4322.07	4283.15	4290.51	14189	0	4
2025-12-12	18:00:00	4290.5	4296.57	4273.62	4286.36	16709	0	4
2025-12-12	18:15:00	4286.39	4293.17	4272.22	4289.93	12227	0	4
2025-12-12	18:30:00	4289.93	4290.04	4257.44	4274.0	14549	0	4
2025-12-12	18:45:00	4274.0	4282.12	4270.52	4282.12	12952	0	4
2025-12-12	19:00:00	4282.08	4285.05	4271.18	4273.81	10252	0	4
2025-12-12	19:15:00	4273.79	4290.78	4273.17	4282.21	9335	0	4
2025-12-12	19:30:00	4282.21	4295.21	4281.73	4293.52	9405	0	4
2025-12-12	19:45:00	4293.52	4298.36	4291.72	4294.25	7776	0	4
2025-12-12	20:00:00	4294.25	4303.1	4291.8	4300.92	7999	0	4
2025-12-12	20:15:00	4300.92	4303.67	4294.11	4295.47	7346	0	4
2025-12-12	20:30:00	4295.48	4300.47	4291.83	4292.09	6184	0	4
2025-12-12	20:45:00	4292.09	4297.18	4290.6	4294.95	6287	0	4
2025-12-12	21:00:00	4294.96	4295.95	4289.83	4294.4	6255	0	4
2025-12-12	21:15:00	4294.4	4299.8	4293.71	4296.16	5585	0	4
2025-12-12	21:30:00	4296.16	4298.75	4293.61	4297.36	4890	0	4
2025-12-12	21:45:00	4297.36	4298.28	4294.28	4296.54	4011	0	4
2025-12-12	22:00:00	4296.54	4302.85	4295.56	4299.87	4994	0	4
2025-12-12	22:15:00	4299.87	4300.88	4291.24	4293.45	5187	0	4
2025-12-12	22:30:00	4293.49	4299.9	4288.64	4298.92	5585	0	4
2025-12-12	22:45:00	4298.92	4302.96	4294.27	4299.29	6271	0	4
2025-12-12	23:00:00	4299.32	4301.65	4298.16	4299.68	2161	0	4
2025-12-12	23:15:00	4299.68	4303.68	4299.08	4302.87	1913	0	4
2025-12-12	23:30:00	4302.87	4304.11	4300.76	4301.23	1468	0	11
2025-12-12	23:45:00	4301.11	4303.07	4299.17	4299.37	2072	0	4
2025-12-15	01:00:00	4300.26	4300.26	4300.26	4300.26	1	0	58
2025-12-15	01:15:00	4303.03	4303.03	4303.03	4303.03	1	0	33
2025-12-15	01:30:00	4306.67	4307.7	4306.67	4307.7	2	0	33
2025-12-15	01:45:00	4304.71	4304.71	4304.46	4304.46	2	0	33
2025-12-15	02:00:00	4303.21	4304.51	4300.14	4304.24	1994	0	4
2025-12-15	02:15:00	4304.24	4304.33	4300.99	4302.01	2201	0	4
2025-12-15	02:30:00	4302.01	4308.05	4301.94	4305.4	4053	0	4
2025-12-15	02:45:00	4305.4	4307.83	4303.44	4307.55	3072	0	4
2025-12-15	03:00:00	4307.58	4313.91	4305.69	4313.28	8217	0	4
2025-12-15	03:15:00	4313.25	4315.86	4309.7	4315.09	5941	0	4
2025-12-15	03:30:00	4315.09	4324.8	4314.62	4319.79	5990	0	4
2025-12-15	03:45:00	4319.79	4325.68	4319.51	4322.6	5139	0	4
2025-12-15	04:00:00	4322.52	4326.83	4320.87	4321.67	6239	0	4
2025-12-15	04:15:00	4321.74	4325.0	4321.15	4324.42	3553	0	4
2025-12-15	04:30:00	4324.5	4329.31	4324.13	4328.93	5635	0	4
2025-12-15	04:45:00	4328.98	4329.22	4325.14	4326.22	5370	0	4
2025-12-15	05:00:00	4326.22	4329.67	4322.73	4323.22	7340	0	4
2025-12-15	05:15:00	4323.27	4324.33	4319.33	4323.92	5573	0	4
2025-12-15	05:30:00	4323.92	4328.71	4323.83	4327.83	3926	0	4
2025-12-15	05:45:00	4327.83	4327.96	4325.14	4327.25	3961	0	4
2025-12-15	06:00:00	4327.25	4329.74	4325.59	4328.2	3358	0	4
2025-12-15	06:15:00	4328.2	4330.08	4326.58	4327.7	3293	0	4
2025-12-15	06:30:00	4327.66	4327.89	4323.13	4326.54	3529	0	4
2025-12-15	06:45:00	4326.48	4327.98	4324.73	4326.02	3607	0	4
2025-12-15	07:00:00	4326.02	4327.66	4324.87	4326.38	2969	0	4
2025-12-15	07:15:00	4326.39	4331.02	4326.06	4329.64	3813	0	4
2025-12-15	07:30:00	4329.65	4340.07	4329.37	4339.17	6006	0	4
2025-12-15	07:45:00	4339.27	4344.42	4338.02	4343.62	5041	0	4
2025-12-15	08:00:00	4343.62	4345.62	4339.59	4343.06	5218	0	4
2025-12-15	08:15:00	4343.06	4345.55	4342.45	4343.91	5895	0	4
2025-12-15	08:30:00	4343.91	4345.76	4342.14	4345.41	3919	0	4
2025-12-15	08:45:00	4345.41	4347.38	4343.0	4343.65	4355	0	4
2025-12-15	09:00:00	4343.66	4344.27	4340.71	4342.31	4221	0	4
2025-12-15	09:15:00	4342.31	4344.72	4341.47	4344.03	3955	0	4
2025-12-15	09:30:00	4344.03	4344.38	4333.54	4339.72	5318	0	4
2025-12-15	09:45:00	4339.74	4341.99	4338.95	4339.2	3980	0	4
2025-12-15	10:00:00	4339.19	4344.49	4338.82	4342.97	4451	0	4
2025-12-15	10:15:00	4342.97	4346.71	4341.25	4345.85	4142	0	4
2025-12-15	10:30:00	4345.85	4346.81	4343.81	4345.18	3677	0	4
2025-12-15	10:45:00	4345.18	4348.99	4344.58	4346.78	4245	0	4
2025-12-15	11:00:00	4346.79	4349.59	4343.3	4349.05	3709	0	4
2025-12-15	11:15:00	4349.01	4350.24	4344.58	4347.88	4114	0	4
2025-12-15	11:30:00	4347.88	4350.12	4344.52	4345.16	3287	0	4
2025-12-15	11:45:00	4345.16	4345.9	4342.33	4342.7	3654	0	4
2025-12-15	12:00:00	4342.7	4344.31	4340.76	4343.41	2772	0	4
2025-12-15	12:15:00	4343.41	4348.15	4342.18	4342.77	3149	0	4
2025-12-15	12:30:00	4342.79	4343.52	4337.73	4338.61	3959	0	4
2025-12-15	12:45:00	4338.61	4342.22	4338.15	4339.68	2908	0	4
2025-12-15	13:00:00	4339.68	4339.7	4335.34	4338.52	2461	0	4
2025-12-15	13:15:00	4338.52	4341.63	4335.85	4340.85	3025	0	4
2025-12-15	13:30:00	4340.85	4341.72	4339.14	4340.8	2931	0	4
2025-12-15	13:45:00	4340.81	4343.69	4339.4	4342.82	3728	0	4
2025-12-15	14:00:00	4342.83	4345.73	4342.71	4343.75	4237	0	4
2025-12-15	14:15:00	4343.75	4346.61	4343.01	4346.41	4118	0	4
2025-12-15	14:30:00	4346.41	4348.39	4344.93	4345.45	3909	0	4
2025-12-15	14:45:00	4345.46	4347.2	4343.53	4345.72	3966	0	4
2025-12-15	15:00:00	4345.72	4346.36	4333.7	4335.7	8659	0	4
2025-12-15	15:15:00	4335.72	4341.44	4334.74	4339.56	6076	0	4
2025-12-15	15:30:00	4339.68	4341.88	4335.78	4338.28	5366	0	4
2025-12-15	15:45:00	4338.29	4344.54	4330.8	4332.21	8209	0	4
2025-12-15	16:00:00	4332.21	4336.73	4328.45	4329.0	7070	0	4
2025-12-15	16:15:00	4328.99	4332.6	4321.49	4324.77	6589	0	4
2025-12-15	16:30:00	4324.57	4335.16	4320.66	4328.18	11742	0	4
2025-12-15	16:45:00	4328.18	4331.31	4317.5	4323.84	11911	0	4
2025-12-15	17:00:00	4323.84	4327.3	4312.47	4322.63	11162	0	4
2025-12-15	17:15:00	4322.6	4327.67	4311.68	4314.31	10597	0	4
2025-12-15	17:30:00	4314.31	4324.66	4313.16	4323.27	9713	0	4
2025-12-15	17:45:00	4323.25	4327.8	4316.94	4318.24	8682	0	4
2025-12-15	18:00:00	4318.24	4318.89	4300.87	4302.95	10190	0	4
2025-12-15	18:15:00	4302.88	4305.7	4293.06	4296.17	9312	0	4
2025-12-15	18:30:00	4296.18	4300.03	4285.24	4296.58	10337	0	4
2025-12-15	18:45:00	4296.58	4299.79	4292.44	4297.63	8272	0	4
2025-12-15	19:00:00	4297.6	4300.18	4290.88	4297.04	6929	0	4
2025-12-15	19:15:00	4297.04	4303.71	4293.3	4302.15	5935	0	4
2025-12-15	19:30:00	4302.15	4305.15	4300.38	4304.12	6044	0	4
2025-12-15	19:45:00	4304.12	4306.65	4301.96	4304.37	5555	0	4
2025-12-15	20:00:00	4304.38	4305.37	4301.26	4302.76	4318	0	4
2025-12-15	20:15:00	4302.76	4306.6	4299.95	4305.61	5060	0	4
2025-12-15	20:30:00	4305.73	4310.24	4302.64	4309.78	5773	0	4
2025-12-15	20:45:00	4309.79	4313.57	4307.96	4313.14	3460	0	4
2025-12-15	21:00:00	4313.14	4317.74	4312.14	4312.62	4591	0	4
2025-12-15	21:15:00	4312.62	4314.54	4309.09	4309.25	3685	0	4
2025-12-15	21:30:00	4309.18	4312.25	4307.96	4311.32	2803	0	4
2025-12-15	21:45:00	4311.32	4314.51	4310.18	4314.18	4141	0	4
2025-12-15	22:00:00	4314.17	4314.39	4311.38	4311.59	3546	0	4
2025-12-15	22:15:00	4311.59	4311.67	4299.49	4305.06	6481	0	4
2025-12-15	22:30:00	4305.08	4307.6	4300.6	4305.73	4614	0	4
2025-12-15	22:45:00	4305.71	4307.54	4303.97	4304.92	4904	0	4
2025-12-15	23:00:00	4304.92	4305.56	4300.63	4304.44	1704	0	4
2025-12-15	23:15:00	4304.44	4304.86	4302.67	4303.6	991	0	4
2025-12-15	23:30:00	4303.61	4304.55	4301.15	4302.16	1149	0	4
2025-12-15	23:45:00	4302.16	4305.77	4302.06	4305.12	898	0	4
2025-12-16	01:00:00	4308.55	4308.78	4306.17	4306.17	6	0	15
2025-12-16	01:30:00	4307.74	4307.76	4306.22	4307.02	10	0	17
2025-12-16	01:45:00	4307.19	4307.19	4304.28	4304.28	3	0	33
2025-12-16	02:00:00	4303.17	4309.25	4303.09	4307.51	2219	0	4
2025-12-16	02:15:00	4307.51	4309.96	4304.59	4309.61	3091	0	4
2025-12-16	02:30:00	4309.61	4313.21	4307.73	4311.84	3815	0	4
2025-12-16	02:45:00	4311.84	4311.95	4305.82	4308.06	3715	0	4
2025-12-16	03:00:00	4308.06	4308.44	4299.12	4303.99	8548	0	4
2025-12-16	03:15:00	4303.99	4311.94	4303.91	4311.47	7022	0	4
2025-12-16	03:30:00	4311.47	4317.86	4311.24	4314.71	6274	0	4
2025-12-16	03:45:00	4314.71	4316.12	4304.76	4308.79	5965	0	4
2025-12-16	04:00:00	4308.84	4311.96	4305.85	4310.84	6324	0	4
2025-12-16	04:15:00	4310.8	4312.26	4307.42	4311.13	4841	0	4
2025-12-16	04:30:00	4311.14	4312.11	4305.67	4309.33	7022	0	4
2025-12-16	04:45:00	4309.33	4309.79	4286.56	4289.74	8983	0	4
2025-12-16	05:00:00	4289.74	4294.51	4280.92	4282.35	7493	0	4
2025-12-16	05:15:00	4282.4	4288.27	4280.67	4287.78	6192	0	4
2025-12-16	05:30:00	4287.78	4289.08	4283.26	4285.33	4490	0	4
2025-12-16	05:45:00	4285.33	4291.74	4283.0	4290.87	4159	0	4
2025-12-16	06:00:00	4290.87	4292.24	4286.94	4287.9	3548	0	4
2025-12-16	06:15:00	4287.88	4290.75	4286.65	4288.25	4102	0	4
2025-12-16	06:30:00	4288.25	4291.77	4288.24	4289.61	3535	0	4
2025-12-16	06:45:00	4289.59	4290.61	4287.65	4289.05	4012	0	4
2025-12-16	07:00:00	4289.06	4292.23	4285.69	4286.2	4299	0	4
2025-12-16	07:15:00	4286.2	4286.38	4279.95	4280.76	4595	0	4
2025-12-16	07:30:00	4280.86	4281.15	4271.54	4279.56	9085	0	4
2025-12-16	07:45:00	4279.56	4287.79	4279.37	4284.07	4761	0	4
2025-12-16	08:00:00	4284.11	4288.42	4282.6	4286.59	6160	0	4
2025-12-16	08:15:00	4286.59	4289.97	4285.19	4286.93	5862	0	4
2025-12-16	08:30:00	4286.95	4292.16	4285.9	4291.19	4901	0	4
2025-12-16	08:45:00	4291.19	4292.14	4287.45	4289.27	4856	0	4
2025-12-16	09:00:00	4289.27	4289.94	4284.89	4286.15	4460	0	4
