<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025-10-10	15:00:00	3987.31	3991.36	3985.07	3988.47	1261	0	5
2025-10-10	15:15:00	3988.35	3993.5	3986.87	3991.48	1218	0	5
2025-10-10	15:30:00	3991.54	3991.75	3984.67	3986.2	1221	0	5
2025-10-10	15:45:00	3986.08	3989.72	3980.32	3987.56	894	0	5
2025-10-10	16:00:00	3986.46	3987.87	3986.24	3987.23	182	0	9
2025-10-10	16:15:00	3987.28	3994.41	3986.15	3992.78	1305	0	5
2025-10-10	16:30:00	3992.28	3998.2	3988.57	3993.38	1433	0	11
2025-10-10	16:45:00	3993.13	3993.27	3975.4	3980.61	1421	0	5
2025-10-10	17:00:00	3980.49	3982.73	3970.73	3980.58	1443	0	6
2025-10-10	17:15:00	3980.65	3987.2	3976.92	3983.25	1360	0	7
2025-10-10	17:30:00	3983.26	3988.4	3980.13	3982.44	1325	0	5
2025-10-10	17:45:00	3982.38	3994.13	3980.61	3989.49	1378	0	5
2025-10-10	18:00:00	3989.87	4012.15	3988.1	4009.18	1527	0	5
2025-10-10	18:15:00	4009.29	4019.78	4003.45	4016.65	1467	0	5
2025-10-10	18:30:00	4016.66	4022.28	4005.62	4007.43	1479	0	5
2025-10-10	18:45:00	4007.6	4007.8	3994.9	3997.91	1476	0	5
2025-10-10	19:00:00	3997.63	3998.58	3981.62	3990.48	1471	0	5
2025-10-10	19:15:00	3989.83	3992.04	3977.79	3987.86	1413	0	9
2025-10-10	19:30:00	3987.8	3994.77	3985.55	3986.44	1369	0	5
2025-10-10	19:45:00	3986.14	3987.77	3979.77	3983.54	1372	0	5
2025-10-10	20:00:00	3983.39	3983.6	3975.18	3982.1	1400	0	5
2025-10-10	20:15:00	3982.07	3986.92	3981.33	3984.68	1339	0	5
2025-10-10	20:30:00	3984.14	3992.03	3978.53	3989.11	1305	0	5
2025-10-10	20:45:00	3989.47	3990.99	3983.83	3989.76	1245	0	5
2025-10-10	21:00:00	3989.97	3996.72	3984.15	3995.7	1258	0	5
2025-10-10	21:15:00	3995.99	4008.98	3995.55	4003.95	1296	0	5
2025-10-10	21:30:00	4003.86	4005.2	3993.04	3995.52	1289	0	6
2025-10-10	21:45:00	3995.49	4003.68	3994.57	3999.04	1256	0	6
2025-10-10	22:00:00	3998.99	4005.11	3996.18	4005.11	1303	0	5
2025-10-10	22:15:00	4005.56	4008.45	4002.37	4005.44	1245	0	5
2025-10-10	22:30:00	4005.39	4017.85	4005.39	4017.85	1300	0	8
2025-10-10	22:45:00	4017.78	4021.3	4009.87	4011.45	1391	0	7
2025-10-10	23:00:00	4011.68	4015.58	4005.97	4005.97	1022	0	7
2025-10-10	23:15:00	4005.71	4012.94	4005.71	4012.35	883	0	15
2025-10-10	23:30:00	4012.32	4013.31	4007.74	4012.92	912	0	14
2025-10-10	23:45:00	4012.91	4020.61	4009.47	4012.37	1099	0	13
2025-10-13	01:00:00	4003.2	4030.79	4003.2	4022.02	1929	0	16
2025-10-13	01:15:00	4022.03	4045.19	4019.72	4040.51	1371	0	5
2025-10-13	01:30:00	4040.53	4041.02	4032.94	4036.74	1320	0	5
2025-10-13	01:45:00	4036.71	4043.06	4032.64	4042.39	1126	0	11
2025-10-13	02:00:00	4042.2	4060.29	4041.07	4048.25	1613	0	5
2025-10-13	02:15:00	4048.25	4054.49	4046.39	4049.14	1371	0	8
2025-10-13	02:30:00	4049.21	4049.9	4036.53	4038.89	1439	0	14
2025-10-13	02:45:00	4038.83	4045.4	4032.32	4035.1	1441	0	15
2025-10-13	03:00:00	4034.69	4036.05	4025.18	4031.96	1555	0	5
2025-10-13	03:15:00	4031.89	4041.55	4024.47	4040.47	1552	0	5
2025-10-13	03:30:00	4040.4	4057.45	4037.35	4057.03	1635	0	5
2025-10-13	03:45:00	4057.15	4060.03	4042.76	4043.85	1549	0	15
2025-10-13	04:00:00	4043.78	4053.42	4036.03	4044.24	1674	0	5
2025-10-13	04:15:00	4044.36	4046.94	4038.17	4042.06	1531	0	6
2025-10-13	04:30:00	4041.93	4052.77	4041.33	4049.83	1532	0	10
2025-10-13	04:45:00	4049.92	4054.9	4045.87	4053.06	1466	0	10
2025-10-13	05:00:00	4052.97	4055.81	4042.69	4049.74	1469	0	8
2025-10-13	05:15:00	4049.51	4050.9	4046.03	4046.24	1127	0	17
2025-10-13	05:30:00	4046.24	4050.69	4043.03	4047.56	1371	0	12
2025-10-13	05:45:00	4047.68	4048.74	4041.88	4047.96	1174	0	11
2025-10-13	06:00:00	4048.0	4050.12	4046.34	4049.93	1153	0	7
2025-10-13	06:15:00	4049.96	4052.59	4046.73	4051.98	1177	0	13
2025-10-13	06:30:00	4051.83	4055.66	4049.72	4054.71	1240	0	5
2025-10-13	06:45:00	4054.72	4056.47	4048.39	4051.9	1220	0	12
2025-10-13	07:00:00	4051.93	4054.58	4051.12	4052.84	974	0	5
2025-10-13	07:15:00	4052.86	4057.25	4052.86	4056.76	1113	0	11
2025-10-13	07:30:00	4056.81	4059.36	4055.73	4057.64	1091	0	16
2025-10-13	07:45:00	4057.18	4057.68	4055.64	4056.35	960	0	11
2025-10-13	08:00:00	4056.31	4065.97	4054.84	4063.02	1310	0	13
2025-10-13	08:15:00	4063.23	4073.91	4062.4	4071.55	1416	0	6
2025-10-13	08:30:00	4071.33	4078.14	4068.7	4075.37	1465	0	10
2025-10-13	08:45:00	4075.58	4076.36	4061.85	4063.67	1453	0	12
2025-10-13	09:00:00	4063.91	4067.31	4059.84	4065.56	1450	0	6
2025-10-13	09:15:00	4065.58	4071.51	4064.4	4068.62	1426	0	13
2025-10-13	09:30:00	4068.55	4073.61	4067.28	4070.14	1369	0	7
2025-10-13	09:45:00	4069.57	4070.75	4066.83	4069.35	1327	0	7
2025-10-13	10:00:00	4068.77	4073.0	4066.42	4071.63	1347	0	9
2025-10-13	10:15:00	4071.51	4076.13	4068.25	4074.55	1367	0	15
2025-10-13	10:30:00	4074.46	4075.52	4068.24	4075.23	1275	0	5
2025-10-13	10:45:00	4075.25	4077.35	4069.43	4071.16	1349	0	11
2025-10-13	11:00:00	4071.13	4076.22	4069.98	4075.23	1364	0	5
2025-10-13	11:15:00	4075.34	4075.91	4070.43	4073.43	1367	0	9
2025-10-13	11:30:00	4073.37	4074.07	4069.11	4074.0	1269	0	7
2025-10-13	11:45:00	4074.07	4079.19	4073.04	4077.77	1361	0	11
2025-10-13	12:00:00	4077.78	4079.8	4075.08	4076.21	1268	0	5
2025-10-13	12:15:00	4076.22	4076.77	4071.27	4071.66	1195	0	13
2025-10-13	12:30:00	4071.7	4074.48	4070.42	4073.45	1270	0	7
2025-10-13	12:45:00	4073.33	4079.44	4073.11	4077.34	1294	0	5
2025-10-13	13:00:00	4077.3	4077.39	4071.47	4071.47	1384	0	5
2025-10-13	13:15:00	4071.44	4076.31	4071.44	4076.26	1199	0	16
2025-10-13	13:30:00	4076.32	4079.95	4073.57	4077.79	1133	0	16
2025-10-13	13:45:00	4077.8	4085.26	4077.77	4080.95	1232	0	6
2025-10-13	14:00:00	4080.7	4084.46	4077.22	4081.97	1339	0	7
2025-10-13	14:15:00	4082.04	4084.61	4080.22	4081.23	1133	0	13
2025-10-13	14:30:00	4081.36	4081.36	4076.45	4077.24	1197	0	13
2025-10-13	14:45:00	4077.1	4078.15	4073.7	4073.96	1224	0	11
2025-10-13	15:00:00	4074.02	4077.18	4073.18	4074.73	1308	0	16
2025-10-13	15:15:00	4075.08	4084.26	4073.69	4083.8	1443	0	5
2025-10-13	15:30:00	4083.94	4085.56	4077.19	4078.62	1466	0	12
2025-10-13	15:45:00	4078.44	4080.85	4075.45	4079.62	1343	0	8
2025-10-13	16:00:00	4079.88	4087.98	4078.22	4087.67	1511	0	5
2025-10-13	16:15:00	4087.68	4092.84	4083.98	4091.27	1485	0	5
2025-10-13	16:30:00	4092.35	4093.14	4081.76	4086.37	1643	0	5
2025-10-13	16:45:00	4086.49	4095.52	4086.49	4094.08	1526	0	5
2025-10-13	17:00:00	4093.78	4096.53	4091.11	4092.39	1572	0	5
2025-10-13	17:15:00	4092.48	4096.92	4090.72	4094.65	1502	0	7
2025-10-13	17:30:00	4095.41	4099.49	4095.09	4096.98	1509	0	9
2025-10-13	17:45:00	4097.32	4103.96	4097.32	4097.52	1525	0	9
2025-10-13	18:00:00	4097.4	4099.63	4091.86	4096.87	1561	0	5
2025-10-13	18:15:00	4096.95	4100.17	4093.09	4093.45	1443	0	5
2025-10-13	18:30:00	4093.29	4099.87	4092.7	4099.7	1356	0	5
2025-10-13	18:45:00	4099.78	4107.3	4097.63	4104.97	1362	0	5
2025-10-13	19:00:00	4104.88	4116.32	4104.87	4115.6	1473	0	5
2025-10-13	19:15:00	4115.54	4117.01	4109.25	4109.97	1452	0	5
2025-10-13	19:30:00	4109.74	4112.24	4105.6	4106.0	1387	0	10
2025-10-13	19:45:00	4105.94	4112.72	4103.99	4105.71	1405	0	5
2025-10-13	20:00:00	4105.74	4108.0	4101.91	4106.52	1404	0	8
2025-10-13	20:15:00	4106.77	4115.3	4104.41	4112.6	1403	0	11
2025-10-13	20:30:00	4112.75	4113.47	4107.15	4107.19	1296	0	5
2025-10-13	20:45:00	4107.27	4108.3	4100.34	4103.9	1287	0	6
2025-10-13	21:00:00	4103.86	4104.5	4099.56	4101.93	1280	0	11
2025-10-13	21:15:00	4101.87	4107.51	4101.87	4104.76	1134	0	6
2025-10-13	21:30:00	4104.62	4107.2	4101.53	4101.75	1264	0	6
2025-10-13	21:45:00	4102.03	4103.51	4100.13	4101.76	635	0	8
2025-10-13	22:00:00	4101.73	4102.87	4090.72	4097.98	1401	0	5
2025-10-13	22:15:00	4098.0	4106.62	4097.69	4104.7	1363	0	5
2025-10-13	22:30:00	4104.73	4106.76	4102.38	4104.93	1279	0	8
2025-10-13	22:45:00	4105.17	4110.86	4103.87	4108.5	1304	0	5
2025-10-13	23:00:00	4108.65	4110.25	4106.08	4108.73	767	0	8
2025-10-13	23:15:00	4108.86	4111.3	4108.04	4110.73	678	0	5
2025-10-13	23:30:00	4110.58	4110.72	4107.69	4110.24	591	0	5
2025-10-13	23:45:00	4110.12	4112.73	4109.91	4110.36	755	0	8
2025-10-14	01:00:00	4110.21	4113.73	4109.28	4112.99	877	0	7
2025-10-14	01:15:00	4112.91	4114.32	4108.91	4109.17	918	0	12
2025-10-14	01:30:00	4109.15	4110.12	4106.54	4108.18	906	0	6
2025-10-14	01:45:00	4108.16	4115.73	4108.14	4114.91	988	0	5
2025-10-14	02:00:00	4114.59	4116.78	4113.19	4114.89	1087	0	16
2025-10-14	02:15:00	4114.88	4116.84	4112.86	4115.28	982	0	9
2025-10-14	02:30:00	4115.27	4131.46	4115.07	4128.51	1389	0	5
2025-10-14	02:45:00	4128.46	4132.11	4125.67	4128.06	1395	0	5
2025-10-14	03:00:00	4127.78	4129.81	4120.02	4123.42	1487	0	5
2025-10-14	03:15:00	4123.4	4126.67	4119.79	4126.21	1339	0	7
2025-10-14	03:30:00	4126.25	4129.38	4124.95	4128.19	1340	0	15
2025-10-14	03:45:00	4128.22	4130.13	4124.49	4124.49	1276	0	9
2025-10-14	04:00:00	4124.33	4141.02	4123.12	4140.57	1646	0	5
2025-10-14	04:15:00	4140.56	4150.01	4139.31	4146.86	1590	0	5
2025-10-14	04:30:00	4147.02	4149.03	4134.97	4139.88	1631	0	7
2025-10-14	04:45:00	4139.84	4140.21	4132.15	4137.2	1590	0	5
2025-10-14	05:00:00	4137.19	4143.56	4137.03	4141.42	1446	0	15
2025-10-14	05:15:00	4141.38	4143.55	4138.32	4142.27	1185	0	14
2025-10-14	05:30:00	4142.29	4149.8	4141.79	4147.55	1424	0	5
2025-10-14	05:45:00	4147.29	4148.64	4142.5	4146.02	1430	0	6
2025-10-14	06:00:00	4145.88	4155.17	4145.16	4154.68	1372	0	7
2025-10-14	06:15:00	4154.69	4159.56	4154.69	4159.49	1484	0	7
2025-10-14	06:30:00	4159.33	4162.76	4158.22	4162.11	1439	0	5
2025-10-14	06:45:00	4162.1	4166.51	4160.58	4163.38	1352	0	7
2025-10-14	07:00:00	4163.36	4168.99	4160.4	4167.43	1260	0	10
2025-10-14	07:15:00	4167.38	4167.38	4157.7	4163.87	1424	0	12
2025-10-14	07:30:00	4163.88	4164.63	4155.79	4162.79	1315	0	14
2025-10-14	07:45:00	4162.54	4170.01	4162.18	4168.12	1302	0	8
2025-10-14	08:00:00	4167.79	4177.24	4165.68	4176.73	1419	0	9
2025-10-14	08:15:00	4176.78	4179.6	4174.59	4179.36	1449	0	5
2025-10-14	08:30:00	4179.2	4179.53	4119.1	4119.58	1787	0	5
2025-10-14	08:45:00	4119.54	4137.09	4111.14	4121.29	1777	0	5
2025-10-14	09:00:00	4121.3	4133.63	4106.6	4111.19	1724	0	5
2025-10-14	09:15:00	4111.59	4118.41	4090.64	4113.96	1746	0	5
2025-10-14	09:30:00	4113.53	4114.96	4098.76	4098.76	1689	0	5
2025-10-14	09:45:00	4099.07	4112.68	4090.97	4112.02	1642	0	5
2025-10-14	10:00:00	4111.0	4113.17	4102.51	4112.38	1591	0	6
2025-10-14	10:15:00	4112.24	4127.72	4110.35	4123.66	1583	0	5
2025-10-14	10:30:00	4124.52	4126.96	4117.0	4120.03	1578	0	6
2025-10-14	10:45:00	4119.76	4126.72	4119.55	4126.3	1488	0	9
2025-10-14	11:00:00	4125.08	4140.9	4124.77	4140.9	1569	0	5
2025-10-14	11:15:00	4140.98	4144.38	4138.16	4144.23	1465	0	8
2025-10-14	11:30:00	4144.29	4145.0	4130.46	4132.53	1550	0	5
2025-10-14	11:45:00	4132.78	4144.0	4132.13	4143.97	1381	0	5
2025-10-14	12:00:00	4143.98	4144.2	4134.06	4140.97	1448	0	5
2025-10-14	12:15:00	4140.93	4141.69	4137.9	4139.85	1321	0	5
2025-10-14	12:30:00	4140.01	4143.78	4135.51	4137.14	1462	0	8
2025-10-14	12:45:00	4137.23	4137.41	4122.0	4127.54	1589	0	5
2025-10-14	13:00:00	4127.71	4130.04	4125.12	4129.2	1473	0	6
2025-10-14	13:15:00	4129.18	4139.49	4127.29	4139.39	1441	0	15
2025-10-14	13:30:00	4139.43	4144.13	4136.51	4139.69	1480	0	5
2025-10-14	13:45:00	4139.67	4139.7	4128.79	4131.71	1452	0	5
2025-10-14	14:00:00	4131.86	4134.32	4129.33	4130.0	1442	0	9
2025-10-14	14:15:00	4130.0	4137.66	4128.52	4132.56	1406	0	5
2025-10-14	14:30:00	4132.38	4132.53	4126.29	4130.36	1321	0	7
2025-10-14	14:45:00	4130.36	4130.85	4125.8	4130.5	1378	0	5
2025-10-14	15:00:00	4130.57	4134.38	4126.46	4130.03	1392	0	6
2025-10-14	15:15:00	4130.05	4133.33	4116.35	4118.79	1516	0	5
2025-10-14	15:30:00	4118.23	4119.98	4106.84	4109.56	1638	0	5
2025-10-14	15:45:00	4108.92	4113.59	4103.71	4106.58	1564	0	8
2025-10-14	16:00:00	4106.7	4113.11	4097.72	4112.74	1676	0	5
2025-10-14	16:15:00	4112.71	4119.95	4105.02	4110.32	1645	0	5
2025-10-14	16:30:00	4109.17	4129.14	4106.29	4126.88	1699	0	6
2025-10-14	16:45:00	4127.29	4129.58	4113.91	4124.1	1695	0	5
2025-10-14	17:00:00	4123.96	4137.49	4121.36	4134.41	1666	0	10
2025-10-14	17:15:00	4134.32	4136.01	4126.8	4133.43	1610	0	5
2025-10-14	17:30:00	4132.94	4137.48	4127.88	4130.5	1566	0	9
2025-10-14	17:45:00	4130.47	4135.04	4126.46	4129.19	1521	0	6
2025-10-14	18:00:00	4129.27	4141.21	4126.3	4141.21	1523	0	5
2025-10-14	18:15:00	4141.25	4141.25	4135.98	4138.03	1507	0	5
2025-10-14	18:30:00	4138.28	4142.8	4136.96	4139.0	1524	0	14
2025-10-14	18:45:00	4138.94	4140.27	4132.05	4138.06	1436	0	16
2025-10-14	19:00:00	4138.05	4141.78	4128.72	4130.99	1493	0	10
2025-10-14	19:15:00	4131.01	4138.31	4128.02	4133.67	1568	0	5
2025-10-14	19:30:00	4133.51	4143.79	4128.78	4142.69	1553	0	5
2025-10-14	19:45:00	4142.73	4155.38	4139.55	4140.47	1611	0	5
2025-10-14	20:00:00	4139.82	4149.76	4137.23	4145.47	1557	0	7
2025-10-14	20:15:00	4145.47	4152.77	4141.88	4147.03	1517	0	17
2025-10-14	20:30:00	4146.79	4152.52	4146.57	4149.46	1404	0	15
2025-10-14	20:45:00	4149.35	4149.86	4143.53	4148.25	1341	0	5
2025-10-14	21:00:00	4148.09	4152.43	4147.16	4148.14	1325	0	5
2025-10-14	21:15:00	4148.16	4149.2	4143.21	4145.86	1421	0	7
2025-10-14	21:30:00	4145.76	4149.34	4145.47	4148.51	1288	0	8
2025-10-14	21:45:00	4148.53	4150.64	4148.16	4148.37	1337	0	5
2025-10-14	22:00:00	4148.27	4150.63	4146.55	4149.08	1273	0	16
2025-10-14	22:15:00	4149.09	4150.2	4147.39	4149.67	1199	0	16
2025-10-14	22:30:00	4149.61	4150.13	4134.4	4139.14	1567	0	6
2025-10-14	22:45:00	4139.43	4144.32	4135.38	4141.53	1579	0	7
2025-10-14	23:00:00	4140.95	4144.85	4139.25	4143.6	1095	0	9
2025-10-14	23:15:00	4143.62	4145.98	4143.0	4143.79	836	0	16
2025-10-14	23:30:00	4143.8	4143.94	4141.84	4142.04	741	0	17
2025-10-14	23:45:00	4142.07	4145.55	4141.97	4142.09	665	0	14
2025-10-15	01:00:00	4143.59	4160.95	4140.73	4160.95	997	0	16
2025-10-15	01:15:00	4160.81	4163.98	4151.35	4152.39	1200	0	8
2025-10-15	01:30:00	4151.9	4160.24	4150.18	4157.47	1048	0	9
2025-10-15	01:45:00	4157.52	4161.69	4157.2	4158.53	841	0	12
2025-10-15	02:00:00	4158.85	4161.91	4157.08	4160.37	973	0	16
2025-10-15	02:15:00	4160.35	4164.22	4159.26	4163.85	962	0	13
2025-10-15	02:30:00	4164.18	4166.31	4162.33	4165.56	1052	0	15
2025-10-15	02:45:00	4165.61	4167.03	4160.26	4161.61	1085	0	6
2025-10-15	03:00:00	4161.51	4169.65	4158.2	4168.56	1292	0	5
2025-10-15	03:15:00	4168.58	4169.37	4153.82	4156.01	1316	0	11
2025-10-15	03:30:00	4156.09	4168.64	4154.95	4167.25	1316	0	5
2025-10-15	03:45:00	4167.19	4168.08	4159.36	4162.54	1243	0	16
2025-10-15	04:00:00	4162.23	4185.07	4162.23	4179.59	1608	0	13
2025-10-15	04:15:00	4179.12	4186.78	4173.99	4185.6	1534	0	5
2025-10-15	04:30:00	4185.53	4186.48	4176.05	4178.0	1464	0	5
2025-10-15	04:45:00	4177.97	4182.81	4176.27	4181.68	1327	0	7
2025-10-15	05:00:00	4182.03	4184.69	4177.87	4179.53	1273	0	17
2025-10-15	05:15:00	4179.7	4183.91	4178.97	4179.42	1041	0	16
2025-10-15	05:30:00	4179.29	4180.16	4166.99	4171.51	1452	0	10
2025-10-15	05:45:00	4171.64	4176.94	4168.32	4176.26	1382	0	5
2025-10-15	06:00:00	4176.34	4184.54	4175.93	4183.62	1283	0	5
2025-10-15	06:15:00	4183.59	4185.87	4179.89	4183.72	1253	0	14
2025-10-15	06:30:00	4183.61	4185.41	4180.07	4184.97	1025	0	15
2025-10-15	06:45:00	4184.85	4190.49	4184.55	4187.02	1117	0	14
2025-10-15	07:00:00	4187.12	4187.52	4182.42	4185.11	881	0	15
2025-10-15	07:15:00	4185.08	4185.5	4173.37	4176.36	1055	0	8
2025-10-15	07:30:00	4176.37	4180.21	4174.3	4179.18	1164	0	11
2025-10-15	07:45:00	4179.23	4180.0	4177.86	4179.74	839	0	16
2025-10-15	08:00:00	4179.31	4190.84	4176.73	4189.65	1209	0	16
2025-10-15	08:15:00	4189.66	4193.19	4186.26	4192.64	1218	0	8
2025-10-15	08:30:00	4192.82	4193.71	4184.62	4188.64	1389	0	8
2025-10-15	08:45:00	4188.56	4191.95	4184.76	4185.98	1231	0	6
2025-10-15	09:00:00	4185.91	4193.3	4184.6	4192.0	1251	0	12
2025-10-15	09:15:00	4192.02	4192.65	4187.37	4189.84	1239	0	13
2025-10-15	09:30:00	4189.84	4194.26	4187.56	4193.93	1184	0	5
2025-10-15	09:45:00	4194.03	4200.34	4193.38	4199.39	1298	0	16
2025-10-15	10:00:00	4199.2	4200.59	4194.58	4199.56	1221	0	11
2025-10-15	10:15:00	4199.45	4200.61	4197.83	4199.59	1163	0	8
2025-10-15	10:30:00	4199.56	4207.77	4198.92	4204.78	1285	0	5
2025-10-15	10:45:00	4204.75	4209.78	4204.26	4207.74	1186	0	6
2025-10-15	11:00:00	4207.98	4216.28	4207.24	4213.01	1348	0	5
2025-10-15	11:15:00	4213.04	4218.12	4208.94	4210.77	1327	0	14
2025-10-15	11:30:00	4210.77	4216.97	4210.54	4215.38	1192	0	5
2025-10-15	11:45:00	4215.34	4216.85	4207.99	4208.11	1240	0	12
2025-10-15	12:00:00	4208.36	4211.97	4202.57	4202.57	1306	0	5
2025-10-15	12:15:00	4203.15	4203.58	4164.57	4189.98	1656	0	5
2025-10-15	12:30:00	4189.96	4196.76	4188.73	4192.8	1434	0	8
2025-10-15	12:45:00	4192.64	4195.68	4190.02	4192.5	1248	0	5
2025-10-15	13:00:00	4192.46	4200.57	4191.5	4199.12	1266	0	11
2025-10-15	13:15:00	4199.11	4206.33	4195.97	4201.34	1275	0	15
2025-10-15	13:30:00	4201.3	4202.23	4190.74	4192.3	1162	0	5
2025-10-15	13:45:00	4192.04	4202.92	4191.39	4202.61	1244	0	11
2025-10-15	14:00:00	4202.63	4203.45	4197.5	4202.32	1156	0	5
2025-10-15	14:15:00	4202.37	4203.15	4200.0	4202.17	977	0	16
2025-10-15	14:30:00	4202.08	4204.19	4197.47	4198.01	1197	0	5
2025-10-15	14:45:00	4198.09	4200.41	4193.53	4198.62	1205	0	12
2025-10-15	15:00:00	4198.65	4202.73	4192.92	4192.98	1290	0	5
2025-10-15	15:15:00	4192.88	4193.72	4180.13	4181.52	1580	0	5
2025-10-15	15:30:00	4181.27	4189.83	4176.61	4185.34	1469	0	5
2025-10-15	15:45:00	4185.36	4192.69	4181.23	4190.22	1417	0	5
2025-10-15	16:00:00	4190.37	4197.45	4182.83	4195.5	1503	0	5
2025-10-15	16:15:00	4195.45	4197.62	4188.81	4194.45	1400	0	5
2025-10-15	16:30:00	4194.98	4198.38	4183.5	4194.84	1549	0	5
2025-10-15	16:45:00	4194.91	4197.48	4187.35	4192.04	1534	0	5
2025-10-15	17:00:00	4192.65	4212.37	4192.16	4208.64	1526	0	7
2025-10-15	17:15:00	4208.59	4211.75	4204.09	4206.0	1465	0	7
2025-10-15	17:30:00	4206.13	4206.96	4194.36	4198.37	1484	0	5
2025-10-15	17:45:00	4198.15	4203.29	4191.53	4199.91	1466	0	5
2025-10-15	18:00:00	4199.8	4201.97	4193.43	4198.59	1498	0	13
2025-10-15	18:15:00	4198.6	4203.03	4196.75	4201.32	1442	0	6
2025-10-15	18:30:00	4201.2	4201.6	4184.85	4194.6	1496	0	5
2025-10-15	18:45:00	4194.93	4198.16	4179.8	4190.06	1527	0	5
2025-10-15	19:00:00	4190.22	4195.56	4186.4	4191.09	1410	0	7
2025-10-15	19:15:00	4191.07	4199.81	4191.07	4197.13	1305	0	7
2025-10-15	19:30:00	4197.08	4198.33	4190.06	4196.73	1356	0	5
2025-10-15	19:45:00	4196.75	4199.66	4193.0	4198.9	1261	0	5
2025-10-15	20:00:00	4198.91	4199.6	4183.33	4185.57	1395	0	16
2025-10-15	20:15:00	4185.64	4193.19	4182.59	4188.45	1510	0	5
2025-10-15	20:30:00	4188.6	4193.19	4186.32	4192.98	1346	0	5
2025-10-15	20:45:00	4192.92	4197.71	4192.2	4197.71	1255	0	5
2025-10-15	21:00:00	4197.77	4204.6	4196.39	4199.87	1403	0	5
2025-10-15	21:15:00	4200.13	4200.68	4195.24	4197.97	1316	0	5
2025-10-15	21:30:00	4197.75	4200.14	4196.58	4198.99	1111	0	5
2025-10-15	21:45:00	4199.12	4201.4	4195.58	4200.48	1206	0	5
2025-10-15	22:00:00	4200.5	4206.18	4200.16	4205.62	1303	0	9
2025-10-15	22:15:00	4205.58	4211.93	4205.1	4210.78	1348	0	5
2025-10-15	22:30:00	4210.81	4212.45	4205.63	4206.04	1346	0	6
2025-10-15	22:45:00	4206.12	4213.14	4205.97	4210.42	1363	0	5
2025-10-15	23:00:00	4210.0	4212.9	4208.61	4209.09	943	0	18
2025-10-15	23:15:00	4209.07	4209.96	4206.04	4207.62	873	0	9
2025-10-15	23:30:00	4207.63	4211.4	4207.1	4210.63	853	0	12
2025-10-15	23:45:00	4210.64	4210.71	4206.89	4208.06	840	0	5
2025-10-16	01:00:00	4208.26	4212.76	4203.37	4205.14	932	0	6
2025-10-16	01:15:00	4205.07	4212.84	4199.79	4211.58	1082	0	5
2025-10-16	01:30:00	4211.62	4215.35	4210.19	4215.35	983	0	5
2025-10-16	01:45:00	4215.35	4215.66	4212.16	4213.3	848	0	12
2025-10-16	02:00:00	4213.06	4215.85	4208.79	4210.83	1127	0	13
2025-10-16	02:15:00	4210.81	4212.93	4209.14	4212.23	1001	0	17
2025-10-16	02:30:00	4212.16	4213.13	4206.27	4208.17	1004	0	6
2025-10-16	02:45:00	4208.14	4211.56	4207.07	4209.46	1055	0	16
2025-10-16	03:00:00	4209.19	4215.4	4205.29	4214.88	1298	0	5
2025-10-16	03:15:00	4214.93	4225.19	4214.93	4223.16	1342	0	8
2025-10-16	03:30:00	4223.13	4227.21	4220.51	4223.07	1363	0	13
2025-10-16	03:45:00	4223.19	4223.32	4210.56	4210.64	1387	0	5
2025-10-16	04:00:00	4210.98	4222.7	4210.83	4220.39	1533	0	5
2025-10-16	04:15:00	4220.56	4228.05	4218.45	4224.69	1436	0	14
2025-10-16	04:30:00	4224.69	4232.77	4223.68	4230.85	1472	0	11
2025-10-16	04:45:00	4230.86	4231.33	4222.82	4230.17	1425	0	16
2025-10-16	05:00:00	4230.14	4234.62	4229.41	4234.5	1308	0	16
2025-10-16	05:15:00	4234.51	4234.52	4231.53	4231.65	1127	0	9
2025-10-16	05:30:00	4231.57	4236.25	4225.9	4236.09	1361	0	5
2025-10-16	05:45:00	4236.14	4239.53	4234.04	4239.48	1219	0	10
2025-10-16	06:00:00	4239.27	4242.14	4235.43	4238.1	1249	0	5
2025-10-16	06:15:00	4238.49	4241.11	4234.25	4235.57	1307	0	5
2025-10-16	06:30:00	4235.71	4236.81	4229.08	4233.4	1228	0	10
2025-10-16	06:45:00	4233.42	4235.75	4231.96	4233.82	1013	0	16
2025-10-16	07:00:00	4233.56	4236.02	4230.45	4235.06	1042	0	11
2025-10-16	07:15:00	4235.07	4239.11	4234.37	4238.07	1022	0	12
2025-10-16	07:30:00	4238.17	4239.37	4232.91	4234.23	1048	0	9
2025-10-16	07:45:00	4234.4	4234.95	4227.82	4233.33	1241	0	5
2025-10-16	08:00:00	4233.48	4234.56	4224.81	4227.17	1206	0	15
2025-10-16	08:15:00	4227.29	4230.63	4221.34	4224.07	1349	0	16
2025-10-16	08:30:00	4223.88	4224.01	4204.74	4211.79	1609	0	5
2025-10-16	08:45:00	4211.3	4211.48	4203.8	4204.87	1452	0	5
2025-10-16	09:00:00	4204.48	4222.86	4203.65	4221.73	1506	0	5
2025-10-16	09:15:00	4221.69	4226.96	4221.69	4224.37	1379	0	5
2025-10-16	09:30:00	4224.35	4226.16	4218.45	4218.45	1296	0	16
2025-10-16	09:45:00	4218.38	4222.75	4215.59	4222.75	1326	0	5
2025-10-16	10:00:00	4222.6	4231.59	4222.17	4231.42	1312	0	5
